Timestamp,TransactionHash,BlockNumber,poolId,user,claimLockStart,claimLockEnd,multiplier,daily_reward,total_current_user_reward
2024-07-25T21:58:23,0x5d90211da5c2cabd898f5caacee63d1ceef4eccca2281b806574dc14c973fa5a,20384758,0,0xE8440f84fC83046dFDad99B9a2c498853BFf6343,1721924903,1721925600,41901907199340318820000000,434617568013723,84086479986290786
2024-07-25T22:07:59,0x1c83fe34aa1e3897d151bd064dc20e1074f82f95daa61326d0a68579def654e5,20384806,0,0x3EcC570cEd73e2656629108e379FD07907116b78,1721925479,1848153600,78841547801105369330000000,434617568013723,158247819315524044
2024-07-25T22:21:47,0x9f089f4efc87ef0ffc153d4644902e9a8c9be2aaefb8d9dbdaf02c18f3df9fc0,20384874,0,0xE8440f84fC83046dFDad99B9a2c498853BFf6343,1721926307,1784991600,41901907199340318820000000,434617568013723,84086479986290786
2024-07-25T22:27:23,0xa59bcfbd6b6bab559f55660702326e830d0e2cb92e52de6b7cc6dfb10154db6f,20384902,0,0x76405775eB54767F1f95A9fD1eA5492B0204D87a,1721926643,1848114000,78819922142142966110000000,195988660283416417,119215734835888633003
2024-07-25T23:28:23,0x967d0572ce64b45b53c7a401fa96ef2f9cf17929e77f321cc745fff3d51a2bd6,20385206,0,0x7aF5BA6291b15c5053d6dDA6bB2cD89909Dac39D,1721930303,1844974800,77155081274321891100000000,3916252451291979549,1393383907561754983346
2024-07-25T23:48:59,0x20df1e5c1929f780532520a2cf90c1d05fb646f3ff75a2d92a61c4b6c6459d87,20385309,0,0xb1C454961607269Db37B36Eb374B186F79d77Db0,1721931539,1832997600,70633092316530337900000000,21511809239491155,7004464475685639056
2024-07-25T23:50:23,0x33765cc7be1efece64a78913ab6bbb11605258820f2d63dc1800a0a6c2cef7a6,20385316,0,0xA75a5942aE98549827D140d99d0Ec25A2476f576,1721931623,1855893600,82847836006232552730000000,1845288187895317263,704725699226251804928
2024-07-25T23:59:59,0xf005dfd404398e060031bc752ac23ae490dea6413b2a039d4ea002fc3b8cb830,20385363,0,0x84Ca849d51b2ce29d83f7F8baa445443215D40f5,1721932199,1893736800,100638559015225026200000000,312564749633632170,144970971267174373284
2024-07-26T00:02:59,0x850cd5fcb36b41b4f93617628fb0ffc03ed18c0b0d4595869f626290054d792d,20385378,0,0xA58b628f5fEE34Bf1de6c3A460Bd043dE57E22D9,1721932223,1848110400,78814238572666364990000000,679437324345301437,302956636102847729660
2024-07-26T00:04:47,0xb550c6ddca9c95fd84e942d0e65e3bd30c8d3dcd714f6b67fdcafc3b45e3eb7c,20385387,0,0xeE437958a65927B7fef2DB9946eC1Dd075503595,1721932487,1909112400,106996478488509858850000000,79412570933200664,51305102810978169195
